"COORDONNÉES","","","ZONE DE CHARGE","","","","","","","","","BORNE DE CHARGE","","","","","","","","","","","","","","","POINT DE CHARGE","","","","","","","","","PRISE","","","","","","",""
"PROJECTION","X","Y","CODE","TYPE EQUIPEMENT","ALIAS","PÉRIMÈTRE","ENTREPRISE","COMMUNE","TYPE","NOM","COMMENTAIRE","TYPE EQUIPEMENT","MODELE IRVE","CODE","ALIAS","PÉRIMÈTRE","VERSION FIRMWARE","NUMÉRO ICCID SIM","DATE INSTALLATION","MARQUE","MODELE","DERNIERE INTERVENTION","DATE CREATION","EQUIPEMENT PRIORITAIRE","COMMENTAIRE","OPTIONS","CHARGEBOXID","PUISSANCE MAXIMALE (W)","CODE D'OPÉRATION","CODE DU POINT DE CHARGE","CODE","DATE INSTALLATION","DATE INTERVENTION","NOMBRE DE CONNECTEURS","COMMENTAIRE","CODE","CONNECTOR_ID","TYPE","ALIMENTATION","TYPE DE PRISE","INTENSITÉ MAX (A)","ID DU POINT DE CHARGE","COMMENTAIRE"
"WGS_84","-0.34","49.19","FR*SOD*S*SDEC*81*1*_*_","Zone de charge","CAEN - Avenue Georges Clemenceau","Global","Citeos Caen","","","","14000","Borne de charge","","FR*SOD*S*SDEC*81*1*_*_","CENR - CAEN - Avenue Georges Clemenceau","Global","3.17g-p1-mb2","000089417327","9/19/2016","E-TOTEM","E TOTEM 22 KVA","12/9/2025","11/2/2021","Non","14118","Freshmile","ET146","22000","","","FR*SOD*S*SDEC*81*1*_*_-1","","","2","CENR1","FR*SOD*S*SDEC*81*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.31","49.19","FR*SOD*S*SDEC*63*1*_*_","Zone de charge","COLOMBELLES - Rue Irène Joliot Curie","Global","Citeos Caen","","","","14460","Borne de charge","","FR*SOD*S*SDEC*63*1*_*_","FXZT - COLOMBELLES - Rue Irène Joliot Curie","Global","3.18a-rc23-tcp","000089417421","12/22/2015","E-TOTEM","E TOTEM 22 KVA","10/2/2025","11/2/2021","Non","14167","Freshmile","ET251","22000","","","FR*SOD*S*SDEC*63*1*_*_-2","","","2","FXZT2","FR*SOD*S*SDEC*63*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.31","49.19","FR*SOD*S*SDEC*63*1*_*_","Zone de charge","COLOMBELLES - Rue Irène Joliot Curie","Global","Citeos Caen","","","","14460","Borne de charge","","FR*SOD*S*SDEC*63*1*_*_","FXZT - COLOMBELLES - Rue Irène Joliot Curie","Global","3.18a-rc23-tcp","000089417421","12/22/2015","E-TOTEM","E TOTEM 22 KVA","10/2/2025","11/2/2021","Non","14167","Freshmile","ET251","22000","","","FR*SOD*S*SDEC*63*1*_*_-1","","","2","FXZT1","FR*SOD*S*SDEC*63*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","-0.31","49.19","FR*SOD*S*SDEC*63*1*_*_","Zone de charge","COLOMBELLES - Rue Irène Joliot Curie","Global","Citeos Caen","","","","14460","Borne de charge","","FR*SOD*S*SDEC*63*1*_*_","FXZT - COLOMBELLES - Rue Irène Joliot Curie","Global","3.18a-rc23-tcp","000089417421","12/22/2015","E-TOTEM","E TOTEM 22 KVA","10/2/2025","11/2/2021","Non","14167","Freshmile","ET251","22000","","","FR*SOD*S*SDEC*63*1*_*_-1","","","2","FXZT1","FR*SOD*S*SDEC*63*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.31","49.19","FR*SOD*S*SDEC*63*1*_*_","Zone de charge","COLOMBELLES - Rue Irène Joliot Curie","Global","Citeos Caen","","","","14460","Borne de charge","","FR*SOD*S*SDEC*63*1*_*_","FXZT - COLOMBELLES - Rue Irène Joliot Curie","Global","3.18a-rc23-tcp","000089417421","12/22/2015","E-TOTEM","E TOTEM 22 KVA","10/2/2025","11/2/2021","Non","14167","Freshmile","ET251","22000","","","FR*SOD*S*SDEC*63*1*_*_-2","","","2","FXZT2","FR*SOD*S*SDEC*63*1*_*_-2-EF","2","EF","","","","2","T2, EF"
"WGS_84","-0.37","49.20","FR*SOD*S*SDEC*82*1*_*_","Zone de charge","CAEN - Rue de la Défense Passive","Global","","","","","14000","Borne de charge","","FR*SOD*S*SDEC*82*1*_*_","EDBF - CAEN - Rue de la Défense Passive","Global","3.17g-p1-mb2","000089417319","12/16/2016","E-TOTEM","E TOTEM 22 KVA","10/29/2025","11/2/2021","Non","14118","Freshmile","ET180","22000","","","FR*SOD*S*SDEC*82*1*_*_-2","","","2","EDBF2","FR*SOD*S*SDEC*82*1*_*_-2-EF","2","EF","","","","2","T2, EF"
"WGS_84","-0.37","49.20","FR*SOD*S*SDEC*82*1*_*_","Zone de charge","CAEN - Rue de la Défense Passive","Global","","","","","14000","Borne de charge","","FR*SOD*S*SDEC*82*1*_*_","EDBF - CAEN - Rue de la Défense Passive","Global","3.17g-p1-mb2","000089417319","12/16/2016","E-TOTEM","E TOTEM 22 KVA","10/29/2025","11/2/2021","Non","14118","Freshmile","ET180","22000","","","FR*SOD*S*SDEC*82*1*_*_-2","","","2","EDBF2","FR*SOD*S*SDEC*82*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.37","49.20","FR*SOD*S*SDEC*82*1*_*_","Zone de charge","CAEN - Rue de la Défense Passive","Global","","","","","14000","Borne de charge","","FR*SOD*S*SDEC*82*1*_*_","EDBF - CAEN - Rue de la Défense Passive","Global","3.17g-p1-mb2","000089417319","12/16/2016","E-TOTEM","E TOTEM 22 KVA","10/29/2025","11/2/2021","Non","14118","Freshmile","ET180","22000","","","FR*SOD*S*SDEC*82*1*_*_-1","","","2","EDBF1","FR*SOD*S*SDEC*82*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.37","49.20","FR*SOD*S*SDEC*82*1*_*_","Zone de charge","CAEN - Rue de la Défense Passive","Global","","","","","14000","Borne de charge","","FR*SOD*S*SDEC*82*1*_*_","EDBF - CAEN - Rue de la Défense Passive","Global","3.17g-p1-mb2","000089417319","12/16/2016","E-TOTEM","E TOTEM 22 KVA","10/29/2025","11/2/2021","Non","14118","Freshmile","ET180","22000","","","FR*SOD*S*SDEC*82*1*_*_-1","","","2","EDBF1","FR*SOD*S*SDEC*82*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","-0.58","48.92","FR*SOD*S*SDEC*212*1*_*_","Zone de charge","ST PIERRE LA VIEILLE - D54 - Le bourg","Global","Citeos Caen","","","","14770","Borne de charge","","FR*SOD*S*SDEC*212*1*_*_","WPZP - ST PIERRE LA VIEILLE - D54 - Le bourg","Global","3.18a-rc23-tcp","000096129838","5/18/2017","E-TOTEM","E TOTEM 22 KVA","9/25/2025","11/2/2021","Non","14174","Freshmile","ET252","22000","","","FR*SOD*S*SDEC*212*1*_*_-1","","","2","WPZP1","FR*SOD*S*SDEC*212*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.58","48.92","FR*SOD*S*SDEC*212*1*_*_","Zone de charge","ST PIERRE LA VIEILLE - D54 - Le bourg","Global","Citeos Caen","","","","14770","Borne de charge","","FR*SOD*S*SDEC*212*1*_*_","WPZP - ST PIERRE LA VIEILLE - D54 - Le bourg","Global","3.18a-rc23-tcp","000096129838","5/18/2017","E-TOTEM","E TOTEM 22 KVA","9/25/2025","11/2/2021","Non","14174","Freshmile","ET252","22000","","","FR*SOD*S*SDEC*212*1*_*_-2","","","2","WPZP2","FR*SOD*S*SDEC*212*1*_*_-2-EF","2","EF","","","","2","T2, EF"
"WGS_84","-0.58","48.92","FR*SOD*S*SDEC*212*1*_*_","Zone de charge","ST PIERRE LA VIEILLE - D54 - Le bourg","Global","Citeos Caen","","","","14770","Borne de charge","","FR*SOD*S*SDEC*212*1*_*_","WPZP - ST PIERRE LA VIEILLE - D54 - Le bourg","Global","3.18a-rc23-tcp","000096129838","5/18/2017","E-TOTEM","E TOTEM 22 KVA","9/25/2025","11/2/2021","Non","14174","Freshmile","ET252","22000","","","FR*SOD*S*SDEC*212*1*_*_-2","","","2","WPZP2","FR*SOD*S*SDEC*212*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.58","48.92","FR*SOD*S*SDEC*212*1*_*_","Zone de charge","ST PIERRE LA VIEILLE - D54 - Le bourg","Global","Citeos Caen","","","","14770","Borne de charge","","FR*SOD*S*SDEC*212*1*_*_","WPZP - ST PIERRE LA VIEILLE - D54 - Le bourg","Global","3.18a-rc23-tcp","000096129838","5/18/2017","E-TOTEM","E TOTEM 22 KVA","9/25/2025","11/2/2021","Non","14174","Freshmile","ET252","22000","","","FR*SOD*S*SDEC*212*1*_*_-1","","","2","WPZP1","FR*SOD*S*SDEC*212*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","-0.40","49.19","FR*SOD*S*SDEC*84*1*_*_","Zone de charge","CAEN - Avenue Président Coty","Global","Citeos Caen","","","","14000","Borne de charge","","FR*SOD*S*SDEC*84*1*_*_","CFWH - CAEN - Avenue Président Coty","Global","3.18a-rc23-tcp","000089417318","12/16/2016","E-TOTEM","E TOTEM 22 KVA","10/29/2025","11/2/2021","Non","14118","Freshmile","ET242","22000","","","FR*SOD*S*SDEC*84*1*_*_-2","","","2","CFWH2","FR*SOD*S*SDEC*84*1*_*_-2-T2","2","T2","","","","2","T2, T3, EF"
"WGS_84","-0.40","49.19","FR*SOD*S*SDEC*84*1*_*_","Zone de charge","CAEN - Avenue Président Coty","Global","Citeos Caen","","","","14000","Borne de charge","","FR*SOD*S*SDEC*84*1*_*_","CFWH - CAEN - Avenue Président Coty","Global","3.18a-rc23-tcp","000089417318","12/16/2016","E-TOTEM","E TOTEM 22 KVA","10/29/2025","11/2/2021","Non","14118","Freshmile","ET242","22000","","","FR*SOD*S*SDEC*84*1*_*_-2","","","2","CFWH2","FR*SOD*S*SDEC*84*1*_*_-2-EF","2","EF","","","","2","T2, T3, EF"
"WGS_84","-0.40","49.19","FR*SOD*S*SDEC*84*1*_*_","Zone de charge","CAEN - Avenue Président Coty","Global","Citeos Caen","","","","14000","Borne de charge","","FR*SOD*S*SDEC*84*1*_*_","CFWH - CAEN - Avenue Président Coty","Global","3.18a-rc23-tcp","000089417318","12/16/2016","E-TOTEM","E TOTEM 22 KVA","10/29/2025","11/2/2021","Non","14118","Freshmile","ET242","22000","","","FR*SOD*S*SDEC*84*1*_*_-1","","","2","CFWH1","FR*SOD*S*SDEC*84*1*_*_-1-EF","1","EF","","","","1","T2, T3, EF"
"WGS_84","-0.40","49.19","FR*SOD*S*SDEC*84*1*_*_","Zone de charge","CAEN - Avenue Président Coty","Global","Citeos Caen","","","","14000","Borne de charge","","FR*SOD*S*SDEC*84*1*_*_","CFWH - CAEN - Avenue Président Coty","Global","3.18a-rc23-tcp","000089417318","12/16/2016","E-TOTEM","E TOTEM 22 KVA","10/29/2025","11/2/2021","Non","14118","Freshmile","ET242","22000","","","FR*SOD*S*SDEC*84*1*_*_-1","","","2","CFWH1","FR*SOD*S*SDEC*84*1*_*_-1-T2","1","T3","","","","1","T2, T3, EF"
"WGS_84","-0.38","49.20","FR*SOD*S*SDEC*86*1*_*_","Zone de charge","CAEN - Rue des Boutiques","Global","Citeos Caen","","","","14000","Borne de charge","","FR*SOD*S*SDEC*86*1*_*_","EFME - CAEN - Rue des Boutiques","Global","3.18a-rc23-tcp","000089417325","9/2/2016","E-TOTEM","E TOTEM 22 KVA","11/21/2025","11/2/2021","Non","14118","Freshmile","ET256","22000","","","FR*SOD*S*SDEC*86*1*_*_-2","","","2","EFME2","FR*SOD*S*SDEC*86*1*_*_-2-EF","2","EF","","","","2","T2, EF"
"WGS_84","-0.38","49.20","FR*SOD*S*SDEC*86*1*_*_","Zone de charge","CAEN - Rue des Boutiques","Global","Citeos Caen","","","","14000","Borne de charge","","FR*SOD*S*SDEC*86*1*_*_","EFME - CAEN - Rue des Boutiques","Global","3.18a-rc23-tcp","000089417325","9/2/2016","E-TOTEM","E TOTEM 22 KVA","11/21/2025","11/2/2021","Non","14118","Freshmile","ET256","22000","","","FR*SOD*S*SDEC*86*1*_*_-1","","","2","EFME1","FR*SOD*S*SDEC*86*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","-0.38","49.20","FR*SOD*S*SDEC*86*1*_*_","Zone de charge","CAEN - Rue des Boutiques","Global","Citeos Caen","","","","14000","Borne de charge","","FR*SOD*S*SDEC*86*1*_*_","EFME - CAEN - Rue des Boutiques","Global","3.18a-rc23-tcp","000089417325","9/2/2016","E-TOTEM","E TOTEM 22 KVA","11/21/2025","11/2/2021","Non","14118","Freshmile","ET256","22000","","","FR*SOD*S*SDEC*86*1*_*_-1","","","2","EFME1","FR*SOD*S*SDEC*86*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.38","49.20","FR*SOD*S*SDEC*86*1*_*_","Zone de charge","CAEN - Rue des Boutiques","Global","Citeos Caen","","","","14000","Borne de charge","","FR*SOD*S*SDEC*86*1*_*_","EFME - CAEN - Rue des Boutiques","Global","3.18a-rc23-tcp","000089417325","9/2/2016","E-TOTEM","E TOTEM 22 KVA","11/21/2025","11/2/2021","Non","14118","Freshmile","ET256","22000","","","FR*SOD*S*SDEC*86*1*_*_-2","","","2","EFME2","FR*SOD*S*SDEC*86*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.28","49.25","FR*SOD*S*SDEC*92*1*_*_","Zone de charge","BENOUVILLE - Avenue de la Côte de Nacre","Global","Citeos Caen","","","","14970","Borne de charge","","FR*SOD*S*SDEC*92*1*_*_","ADTS - BENOUVILLE - Avenue de la Côte de Nacre","Global","3.18a-rc23-tcp","000089417394","9/17/2015","E-TOTEM","E TOTEM 22 KVA","10/30/2025","11/2/2021","Non","14060","Freshmile","ET241","22000","","","FR*SOD*S*SDEC*92*1*_*_-1","","","2","ADTS1","FR*SOD*S*SDEC*92*1*_*_-1-EF","1","EF","","","","1","T2, T3, EF"
"WGS_84","-0.28","49.25","FR*SOD*S*SDEC*92*1*_*_","Zone de charge","BENOUVILLE - Avenue de la Côte de Nacre","Global","Citeos Caen","","","","14970","Borne de charge","","FR*SOD*S*SDEC*92*1*_*_","ADTS - BENOUVILLE - Avenue de la Côte de Nacre","Global","3.18a-rc23-tcp","000089417394","9/17/2015","E-TOTEM","E TOTEM 22 KVA","10/30/2025","11/2/2021","Non","14060","Freshmile","ET241","22000","","","FR*SOD*S*SDEC*92*1*_*_-1","","","2","ADTS1","FR*SOD*S*SDEC*92*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.28","49.25","FR*SOD*S*SDEC*92*1*_*_","Zone de charge","BENOUVILLE - Avenue de la Côte de Nacre","Global","Citeos Caen","","","","14970","Borne de charge","","FR*SOD*S*SDEC*92*1*_*_","ADTS - BENOUVILLE - Avenue de la Côte de Nacre","Global","3.18a-rc23-tcp","000089417394","9/17/2015","E-TOTEM","E TOTEM 22 KVA","10/30/2025","11/2/2021","Non","14060","Freshmile","ET241","22000","","","FR*SOD*S*SDEC*92*1*_*_-2","","","2","ADTS2","FR*SOD*S*SDEC*92*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.28","49.25","FR*SOD*S*SDEC*92*1*_*_","Zone de charge","BENOUVILLE - Avenue de la Côte de Nacre","Global","Citeos Caen","","","","14970","Borne de charge","","FR*SOD*S*SDEC*92*1*_*_","ADTS - BENOUVILLE - Avenue de la Côte de Nacre","Global","3.18a-rc23-tcp","000089417394","9/17/2015","E-TOTEM","E TOTEM 22 KVA","10/30/2025","11/2/2021","Non","14060","Freshmile","ET241","22000","","","FR*SOD*S*SDEC*92*1*_*_-2","","","2","ADTS2","FR*SOD*S*SDEC*92*1*_*_-2-EF","2","EF","","","","2","T2, T3, EF"
"WGS_84","-0.45","49.16","FR*SOD*S*SDEC*204*1*_*_","Zone de charge","VERSON - Rue de Joal","Global","Citeos Caen","","","","14790","Borne de charge","","FR*SOD*S*SDEC*204*1*_*_","YXAK - VERSON - Rue de Joal","Global","3.18a-rc23-tcp","000089417411","4/7/2017","E-TOTEM","E TOTEM 22 KVA","9/22/2025","11/2/2021","Non","14738","Freshmile","ET271","22000","","","FR*SOD*S*SDEC*204*1*_*_-2","","","2","YXAK2","FR*SOD*S*SDEC*204*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.45","49.16","FR*SOD*S*SDEC*204*1*_*_","Zone de charge","VERSON - Rue de Joal","Global","Citeos Caen","","","","14790","Borne de charge","","FR*SOD*S*SDEC*204*1*_*_","YXAK - VERSON - Rue de Joal","Global","3.18a-rc23-tcp","000089417411","4/7/2017","E-TOTEM","E TOTEM 22 KVA","9/22/2025","11/2/2021","Non","14738","Freshmile","ET271","22000","","","FR*SOD*S*SDEC*204*1*_*_-2","","","2","YXAK2","FR*SOD*S*SDEC*204*1*_*_-2-EF","2","EF","","","","2","T2, EF"
"WGS_84","-0.45","49.16","FR*SOD*S*SDEC*204*1*_*_","Zone de charge","VERSON - Rue de Joal","Global","Citeos Caen","","","","14790","Borne de charge","","FR*SOD*S*SDEC*204*1*_*_","YXAK - VERSON - Rue de Joal","Global","3.18a-rc23-tcp","000089417411","4/7/2017","E-TOTEM","E TOTEM 22 KVA","9/22/2025","11/2/2021","Non","14738","Freshmile","ET271","22000","","","FR*SOD*S*SDEC*204*1*_*_-1","","","2","YXAK1","FR*SOD*S*SDEC*204*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.45","49.16","FR*SOD*S*SDEC*204*1*_*_","Zone de charge","VERSON - Rue de Joal","Global","Citeos Caen","","","","14790","Borne de charge","","FR*SOD*S*SDEC*204*1*_*_","YXAK - VERSON - Rue de Joal","Global","3.18a-rc23-tcp","000089417411","4/7/2017","E-TOTEM","E TOTEM 22 KVA","9/22/2025","11/2/2021","Non","14738","Freshmile","ET271","22000","","","FR*SOD*S*SDEC*204*1*_*_-1","","","2","YXAK1","FR*SOD*S*SDEC*204*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","0.21","49.30","FR*SOD*S*SDEC*9*1*_*_","Zone de charge","SURVILLE - Parking de l’église","Global","Citeos Caen","","","","14130","Borne de charge","","FR*SOD*S*SDEC*9*1*_*_","XPNY - SURVILLE - Parking de l'Eglise","Global","3.18a-rc23-tcp","000089417284","9/11/2015","E-TOTEM","E TOTEM 22 KVA","12/11/2025","11/2/2021","Non","14682","Freshmile","ET253","22000","","","FR*SOD*S*SDEC*9*1*_*_-1","","","2","XPNY1","FR*SOD*S*SDEC*9*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","0.21","49.30","FR*SOD*S*SDEC*9*1*_*_","Zone de charge","SURVILLE - Parking de l’église","Global","Citeos Caen","","","","14130","Borne de charge","","FR*SOD*S*SDEC*9*1*_*_","XPNY - SURVILLE - Parking de l'Eglise","Global","3.18a-rc23-tcp","000089417284","9/11/2015","E-TOTEM","E TOTEM 22 KVA","12/11/2025","11/2/2021","Non","14682","Freshmile","ET253","22000","","","FR*SOD*S*SDEC*9*1*_*_-1","","","2","XPNY1","FR*SOD*S*SDEC*9*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","0.21","49.30","FR*SOD*S*SDEC*9*1*_*_","Zone de charge","SURVILLE - Parking de l’église","Global","Citeos Caen","","","","14130","Borne de charge","","FR*SOD*S*SDEC*9*1*_*_","XPNY - SURVILLE - Parking de l'Eglise","Global","3.18a-rc23-tcp","000089417284","9/11/2015","E-TOTEM","E TOTEM 22 KVA","12/11/2025","11/2/2021","Non","14682","Freshmile","ET253","22000","","","FR*SOD*S*SDEC*9*1*_*_-2","","","2","XPNY2","FR*SOD*S*SDEC*9*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","0.21","49.30","FR*SOD*S*SDEC*9*1*_*_","Zone de charge","SURVILLE - Parking de l’église","Global","Citeos Caen","","","","14130","Borne de charge","","FR*SOD*S*SDEC*9*1*_*_","XPNY - SURVILLE - Parking de l'Eglise","Global","3.18a-rc23-tcp","000089417284","9/11/2015","E-TOTEM","E TOTEM 22 KVA","12/11/2025","11/2/2021","Non","14682","Freshmile","ET253","22000","","","FR*SOD*S*SDEC*9*1*_*_-2","","","2","XPNY2","FR*SOD*S*SDEC*9*1*_*_-2-EF","2","EF","","","","2","T2, EF"
"WGS_84","-0.30","49.23","FR*SOD*S*SDEC*94*1*_*_","Zone de charge","BLAINVILLE SUR ORNE - Rue Maurice Hebert","Global","Citeos Caen","","","","14550","Borne de charge","","FR*SOD*S*SDEC*94*1*_*_","AHYV - BLAINVILLE SUR ORNE - Rue Maurice Hebert","Global","3.17g-p1-mb2","000089417410","6/16/2017","E-TOTEM","E TOTEM 22 KVA","9/15/2025","11/2/2021","Non","14076","Freshmile","ET218","22000","","","FR*SOD*S*SDEC*94*1*_*_-1","","","2","AHYV1","FR*SOD*S*SDEC*94*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","-0.30","49.23","FR*SOD*S*SDEC*94*1*_*_","Zone de charge","BLAINVILLE SUR ORNE - Rue Maurice Hebert","Global","Citeos Caen","","","","14550","Borne de charge","","FR*SOD*S*SDEC*94*1*_*_","AHYV - BLAINVILLE SUR ORNE - Rue Maurice Hebert","Global","3.17g-p1-mb2","000089417410","6/16/2017","E-TOTEM","E TOTEM 22 KVA","9/15/2025","11/2/2021","Non","14076","Freshmile","ET218","22000","","","FR*SOD*S*SDEC*94*1*_*_-1","","","2","AHYV1","FR*SOD*S*SDEC*94*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.30","49.23","FR*SOD*S*SDEC*94*1*_*_","Zone de charge","BLAINVILLE SUR ORNE - Rue Maurice Hebert","Global","Citeos Caen","","","","14550","Borne de charge","","FR*SOD*S*SDEC*94*1*_*_","AHYV - BLAINVILLE SUR ORNE - Rue Maurice Hebert","Global","3.17g-p1-mb2","000089417410","6/16/2017","E-TOTEM","E TOTEM 22 KVA","9/15/2025","11/2/2021","Non","14076","Freshmile","ET218","22000","","","FR*SOD*S*SDEC*94*1*_*_-2","","","2","AHYV2","FR*SOD*S*SDEC*94*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.30","49.23","FR*SOD*S*SDEC*94*1*_*_","Zone de charge","BLAINVILLE SUR ORNE - Rue Maurice Hebert","Global","Citeos Caen","","","","14550","Borne de charge","","FR*SOD*S*SDEC*94*1*_*_","AHYV - BLAINVILLE SUR ORNE - Rue Maurice Hebert","Global","3.17g-p1-mb2","000089417410","6/16/2017","E-TOTEM","E TOTEM 22 KVA","9/15/2025","11/2/2021","Non","14076","Freshmile","ET218","22000","","","FR*SOD*S*SDEC*94*1*_*_-2","","","2","AHYV2","FR*SOD*S*SDEC*94*1*_*_-2-EF","2","EF","","","","2","T2, EF"
"WGS_84","-0.35","49.20","FR*SOD*S*SDEC*98*1*_*_","Zone de charge","HEROUVILLE ST CLAIR - Rue Guyon de Guercheville","Global","Citeos Caen","","","","14200","Borne de charge","","FR*SOD*S*SDEC*98*1*_*_","MDFG - HEROUVILLE ST CLAIR - Rue Guyon de Guercheville","Global","3.18a-rc23-tcp","000089417324","3/3/2016","E-TOTEM","E TOTEM 22 KVA","10/29/2025","11/2/2021","Non","14327","Freshmile","ET129","22000","","","FR*SOD*S*SDEC*98*1*_*_-2","","","2","MDFG2","FR*SOD*S*SDEC*98*1*_*_-2-EF","2","EF","","","","2","T2, EF"
"WGS_84","-0.35","49.20","FR*SOD*S*SDEC*98*1*_*_","Zone de charge","HEROUVILLE ST CLAIR - Rue Guyon de Guercheville","Global","Citeos Caen","","","","14200","Borne de charge","","FR*SOD*S*SDEC*98*1*_*_","MDFG - HEROUVILLE ST CLAIR - Rue Guyon de Guercheville","Global","3.18a-rc23-tcp","000089417324","3/3/2016","E-TOTEM","E TOTEM 22 KVA","10/29/2025","11/2/2021","Non","14327","Freshmile","ET129","22000","","","FR*SOD*S*SDEC*98*1*_*_-2","","","2","MDFG2","FR*SOD*S*SDEC*98*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.35","49.20","FR*SOD*S*SDEC*98*1*_*_","Zone de charge","HEROUVILLE ST CLAIR - Rue Guyon de Guercheville","Global","Citeos Caen","","","","14200","Borne de charge","","FR*SOD*S*SDEC*98*1*_*_","MDFG - HEROUVILLE ST CLAIR - Rue Guyon de Guercheville","Global","3.18a-rc23-tcp","000089417324","3/3/2016","E-TOTEM","E TOTEM 22 KVA","10/29/2025","11/2/2021","Non","14327","Freshmile","ET129","22000","","","FR*SOD*S*SDEC*98*1*_*_-1","","","2","MDFG1","FR*SOD*S*SDEC*98*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","-0.35","49.20","FR*SOD*S*SDEC*98*1*_*_","Zone de charge","HEROUVILLE ST CLAIR - Rue Guyon de Guercheville","Global","Citeos Caen","","","","14200","Borne de charge","","FR*SOD*S*SDEC*98*1*_*_","MDFG - HEROUVILLE ST CLAIR - Rue Guyon de Guercheville","Global","3.18a-rc23-tcp","000089417324","3/3/2016","E-TOTEM","E TOTEM 22 KVA","10/29/2025","11/2/2021","Non","14327","Freshmile","ET129","22000","","","FR*SOD*S*SDEC*98*1*_*_-1","","","2","MDFG1","FR*SOD*S*SDEC*98*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.37","49.22","FR*SOD*S*SDEC*97*1*_*_","Zone de charge","EPRON - Esplanade des Libérateurs","Global","Citeos Caen","","","","14610","Borne de charge","","FR*SOD*S*SDEC*97*1*_*_","JAHQ - EPRON - Esplanade des Libérateurs","Global","3.18a-rc23-tcp","000089417392","3/28/2017","E-TOTEM","E TOTEM 22 KVA","12/3/2025","11/2/2021","Non","14242","Freshmile","ET215","22000","","","FR*SOD*S*SDEC*97*1*_*_-1","","","2","JAHQ1","FR*SOD*S*SDEC*97*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","-0.37","49.22","FR*SOD*S*SDEC*97*1*_*_","Zone de charge","EPRON - Esplanade des Libérateurs","Global","Citeos Caen","","","","14610","Borne de charge","","FR*SOD*S*SDEC*97*1*_*_","JAHQ - EPRON - Esplanade des Libérateurs","Global","3.18a-rc23-tcp","000089417392","3/28/2017","E-TOTEM","E TOTEM 22 KVA","12/3/2025","11/2/2021","Non","14242","Freshmile","ET215","22000","","","FR*SOD*S*SDEC*97*1*_*_-1","","","2","JAHQ1","FR*SOD*S*SDEC*97*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.37","49.22","FR*SOD*S*SDEC*97*1*_*_","Zone de charge","EPRON - Esplanade des Libérateurs","Global","Citeos Caen","","","","14610","Borne de charge","","FR*SOD*S*SDEC*97*1*_*_","JAHQ - EPRON - Esplanade des Libérateurs","Global","3.18a-rc23-tcp","000089417392","3/28/2017","E-TOTEM","E TOTEM 22 KVA","12/3/2025","11/2/2021","Non","14242","Freshmile","ET215","22000","","","FR*SOD*S*SDEC*97*1*_*_-2","","","2","JAHQ2","FR*SOD*S*SDEC*97*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.37","49.22","FR*SOD*S*SDEC*97*1*_*_","Zone de charge","EPRON - Esplanade des Libérateurs","Global","Citeos Caen","","","","14610","Borne de charge","","FR*SOD*S*SDEC*97*1*_*_","JAHQ - EPRON - Esplanade des Libérateurs","Global","3.18a-rc23-tcp","000089417392","3/28/2017","E-TOTEM","E TOTEM 22 KVA","12/3/2025","11/2/2021","Non","14242","Freshmile","ET215","22000","","","FR*SOD*S*SDEC*97*1*_*_-2","","","2","JAHQ2","FR*SOD*S*SDEC*97*1*_*_-2-EF","2","EF","","","","2","T2, EF"
